ano,orden,descripcion_obra,domicilio_edificio,cui,prestaciones,nivel_de_aprobacion
2021,34572350,Cambio bomba incendio por vandalismo,AVDA. LAFUENTE 2670,0200859,Incendio,INSP/SUP
2021,34572352,Instalación ventiladores en comedor,AVDA. ELCANO 4861,0200672,Electricidad,INSP/SUP
2021,34572354,Instalacion equipos de aire acondicionad,PEDRO MORAN 2899,0200749,Calefaccion y Refrigeracion,INSP/SUP
2021,34572355,Coloc. AºAº direccion,AVDA. VARELA 2751,0200868,Calefaccion y Refrigeracion,INSP/SUP
2021,34573418,Piso antigolpes en patio jardin,ARREGUI 4430,0200826,Albañileria / Pintura,INSP/SUP
2021,34573422,Reparar solado patio jardin,CONDE 223,0200452,Albañileria / Pintura,INSP/SUP
2021,34573423,Cambio de 2 tanques cisternas,MOLDES 2043,0200499,Sanitarias,INSP/SUP
2021,34573831,Sala de bombeo-Aula-Sala jardin-Pasillo.,DR. LUIS BELAUSTEGUI 3751,0200594,Sanitarias,INSP/SUP
2021,34573832,Reparar paño de reja predio,MARTINEZ CASTRO 3061,0200863,Carpinterías,INSP/SUP
2021,34573833,Reemplazo de reflectores exteriores,AVDA. CRISOLOGO LARRALDE 5085,0202188,Electricidad,INSP/SUP
2021,34574042,Reparaciones electricas,AVDA. CURAPALIGÜE 1150,0200428,Electricidad,INSP/SUP
2021,34574440,Reacondicionamiento por filtraciones,AVDA. RIVADAVIA 6065,0200356,Albañileria / Pintura,INSP/SUP
2021,34574961,Reponer matafuegos,RAFAELA 5159,0200619,Incendio,INSP/SUP
2021,34580441,Provision y colocacion parrilla movil,LIBERTAD 581,0200007,Albañileria / Pintura,INSP/SUP
2021,34580442,PUESTA EN REGLAMENTEACION DE ASCENSOR,LETONIA 1940,0202680,Medios de elevación,INSP/SUP
2021,34580443,Reparacion entrada de agua al edificio,JULIAN ALVAREZ 2849,0200011,Sanitarias,INSP/SUP
2021,34580444,Cambiar 2 tanques de agua,OBRERO ROBERTO NUÑEZ 4355,0200084,Sanitarias,INSP/SUP
2021,34580445,Cambio de artefacto cocina casero,WENCESLAO VILLAFAÑE 1342,0200197,Gas,INSP/SUP
2021,34580446,Pintura exterior de fachadas frente,GRAL. GREGORIO ARAOZ DE LAMADRID 499,0200179,Albañileria / Pintura,INSP/SUP
2021,34580447,Rejas para estufas,AVDA. MANUEL MONTES DE OCA 807,0200237,Gas,INSP/SUP
2021,34580448,Adecuacion de gas,GRAL. URQUIZA 2159,0200329,Gas,INSP/SUP
2021,34580449,"Mamposteria, carpinteria y red antipalom",BEAUCHEF 1869,0200415,Albañileria / Pintura,INSP/SUP
2021,34580450,Retiro e instalac. membrana impermeab.,PUMACAHUA 390,0200575,Cubiertas / Impermeabilizaciones,INSP/SUP
2021,34580451,Cambio de bombas de elevacion,GRAL. MANUEL A. RODRIGUEZ 2332,0200675,Sanitarias,INSP/SUP
2021,34580452,Pintura y colocacion de guardaganado,ALMTE. FRANCISCO J. SEGUI 2580,0200666,Otros Servicios,INSP/SUP
2021,34580453,Ventanas con mosquiteros y rejas,GABRIELA MISTRAL 3376,0200754,Carpinterías,INSP/SUP
2021,34580454,Trabajos alabañileria y pintura 2 aulas,OBISPO SAN ALBERTO 2379,0200763,Albañileria / Pintura,INSP/SUP
2021,34580455,Colocar reja sobre parapeto y barandas,ARGERICH 5651,0200762,Carpinterías,INSP/SUP
2021,34580456,Sist. extraccion cocina y protec estufas,BENITO JUAREZ 2702,0200776,Gas,INSP/SUP
2021,34580457,Desprend. cielorraso galeria PA,CAÑADA DE GOMEZ 4548,0200956,Albañileria / Pintura,INSP/SUP
2021,34580458,Adecuacion de gas,LOS PATOS 3004,0202179,Gas,INSP/SUP
2021,34580459,Reponer luminarias exterior x vandalismo,MIRALLA 3838,0200945,Electricidad,INSP/SUP
2021,34580480,Reponer vidrios y reja,LACARRA 1151 Y AVDA. FRANCISCO BILBAO,0201864,Carpinterías,INSP/SUP
2021,34580481,Babeta en plegado de chapa pintada,"AVDA. CNEL. ROCA, PTA. 9, AUTODROMO",0202682,Cubiertas / Impermeabilizaciones,INSP/SUP
2021,34580482,Elevacion camara de inspeccion,"AVDA. CNEL. ROCA, PTA. 9, AUTODROMO",0202430,Sanitarias,INSP/SUP
2021,34581137,Prov. e inst. pasadores puertas emergenc,AVDA. GRAL. FERNANDEZ DE LA CRUZ 3605,0200874,Carpinterías,INSP/SUP
2021,34581139,Instalar 10 splits,AVDA. INTENDENTE FRANCISCO RABANAL 1549,0200870,Calefaccion y Refrigeracion,INSP/SUP
2021,34581140,Reemplazo vidrios laminados 3+3-Taller y,AVDA. CRISOLOGO LARRALDE 5085,0202188,Carpinterías,INSP/SUP
2021,34581141,Cambiar caño de incendio con perdidas,LOS PATOS 3042,0202389,Incendio,INSP/SUP
2021,34581142,Readecuac. inst. gas cocina y S.Medidore,CONDE 223,0200452,Gas,INSP/SUP
2021,34581378,Instalaciones de gas,AVDA. CRISOLOGO LARRALDE 5934,0200750,Gas,INSP/SUP
2021,34581379,Reparación de timpano,ROGELIO YRURTIA 5806,0200718,Albañileria / Pintura,INSP/SUP
2021,34581425,Instalacion de estufas TBU,AVDA. CRISOLOGO LARRALDE 5934,0200750,Calefaccion y Refrigeracion,INSP/SUP
2021,34581427,Puesta a normativa instalacion de gas,AVDA. CORDOBA 1951,0200029,Gas,GER GOIM
2021,34581698,Modificaciones instalacion de gas,AVDA. BOEDO 1935,0200344,Gas,INSP/SUP
2021,34581740,Reemplazo de tablero principal,AVDA. PUEYRREDON 630,0200086,Electricidad,INSP/SUP
2021,34581744,Colocar cerradura porton de entrada x va,DR. ANTONIO BERMEJO 6675,0202391,Carpinterías,INSP/SUP
2021,34582699,Nuevo pilar por aumento de potencia,JERONIMO SALGUERO 2455,0200020,Electricidad,INSP/SUP
2021,34582700,Cambio de cerradura puerta entrada x van,ZUVIRIA 6544,0202584,Carpinterías,INSP/SUP
2021,34583054,Recambio de tanque de reserva,CAMPICHUELO 100,0200377,Sanitarias,INSP/SUP
2021,34584685,reponer 2 ventiladores rotos,YERBAL 4965,0200810,Electricidad,INSP/SUP
2021,34584686,reponer tapa de tanque de reserva,AVDA. JUAN BAUTISTA ALBERDI 4139,0202662,Sanitarias,INSP/SUP
2021,34584687,puesta en norma del ascensor,AVDA. SAN PEDRITO 1415,0200552,Medios de elevación,INSP/SUP
2021,34584688,puesta en norma del ascensor,AVDA. SAN PEDRITO 341,0200576,Medios de elevación,INSP/SUP
2021,34584689,puesta en norma del ascensor,LAUTARO 752,0200570,Medios de elevación,INSP/SUP
2021,34584690,puesta en norma del ascensor,GRAL. EUGENIO GARZON 3950,0200565,Medios de elevación,INSP/SUP
2021,34584691,Cambiar tanque de reserva,CNEL. RAMON L. FALCON 4801,0200624,Sanitarias,INSP/SUP
2021,34584692,puesta en norma del ascensor,NICOLAS DESCALZI 5425,0200951,Medios de elevación,INSP/SUP
2021,34584693,puesta en norma del ascensor,AVDA. LARRAZABAL 5001,0200954,Medios de elevación,INSP/SUP
2021,34584695,Pintura de paredes cielorraso y carpint.,CAMARGO 725,0200354,Albañileria / Pintura,INSP/SUP
2021,34584696,Reparaciones en instalacion de gas,CNEL. RAMON L. FALCON 4151,0200550,Gas,INSP/SUP
2021,34584697,Reparaciones en instalacion de gas,BACACAY 3542,0200592,Gas,INSP/SUP
2021,34584698,REALIZAR 4 AULAS DEL FUTURO,AVDA. SANTA FE 2778,0200096,Electricidad,GER GOIM
2021,34584699,Reponer vidrios,CONDE 223,0200452,Carpinterías,INSP/SUP
2021,34584700,Reponer ventilador y artef de luz-Secret,GARCIA DE COSSIO 5570,0200909,Electricidad,INSP/SUP
2021,34584701,Cambio solado por del patio Jardín,ESPINOSA 2547,0200663,Albañileria / Pintura,INSP/SUP
2021,34584702,IMPERMEABILIZACION CUBIERTA,CONDARCO 3984,0200742,Cubiertas / Impermeabilizaciones,GER GOIM
2021,34584703,Reparacion de Bomba de Agua,AVDA. SUAREZ 2123,0200293,Sanitarias,INSP/SUP
2021,34584704,Conducto Reglamentario Sala Caldera,AVDA. ALVAREZ JONTE 5081,0200806,Calefaccion y Refrigeracion,INSP/SUP
2021,34592111,Botonera parada de emergencia ascensor,BULNES 45,0200106,Medios de elevación,INSP/SUP
2021,34592112,Puesta en normativa ascensor,EL SALVADOR 4037,0200082,Medios de elevación,INSP/SUP
2021,34592113,Reparacion y reinstalacion de bombas,MAZA 1913,0200343,Otros Servicios,INSP/SUP
2021,34592114,Proteccion para estufa,TARIJA 4136,0200310,Otros Servicios,INSP/SUP
2021,34592115,Puesta en normativa ascensor,AVDA. SANTA FE 3727,0200467,Medios de elevación,INSP/SUP
2021,34592116,Puesta en normativa ascensor,MALABIA 2148,0200470,Medios de elevación,INSP/SUP
2021,34592117,Puesta en normativa ascensor,DARREGUEYRA 2460,0200477,Medios de elevación,INSP/SUP
2021,34592118,Puesta en normativa ascensor,EL SALVADOR 5528,0200465,Medios de elevación,INSP/SUP
2021,34592119,Reparación de red telefónica interna,GRAL. EUGENIO GARZON 3950,0200565,Electricidad,INSP/SUP
2021,34592122,Filtraciones desde terraza,VUELTA DE OBLIGADO 3552,0200501,Cubiertas / Impermeabilizaciones,INSP/SUP
2021,34592624,Adecuación de tablero de AA,AVDA. CRISOLOGO LARRALDE 5085,0202188,Electricidad,INSP/SUP
2021,34592625,"Prov, instalar 7 protecciones de estufa",CUZCO 116,0200821,Gas,INSP/SUP
2021,34592626,Puesta en norma instalacion de gas. Se c,JOAQUIN V. GONZALEZ 307,0200604,Gas,INSP/SUP
2021,34592628,Adecuacion ascensor,ZAVALETA 204,0200262,Medios de elevación,INSP/SUP
2021,34592630,Adecuación Instalación de Gas y bombeo.,HUMBERTO 1° 1573,0200126,Gas,INSP/SUP
2021,34592631,Albañilería- Instalaciones,CERETTI 2035,0200752,Albañileria / Pintura,INSP/SUP
2021,34592636,Pintura Friso Escalera Supervision,AVDA. SEGUROLA 1104,0200816,Albañileria / Pintura,INSP/SUP
2021,34592638,Colocacion de embudos y compriband,CALIFORNIA 1925,0200187,Cubiertas / Impermeabilizaciones,INSP/SUP
2021,34592639,Cambio de cañerias de bombeo caldera,AVDA. LARRAZABAL 4520,0200950,Sanitarias,INSP/SUP
2021,34592660,Readecuacion de sistema de gas,"AVDA. CNEL. ROCA, PTA. 9, AUTODROMO",0202682,Gas,INSP/SUP
2021,34592661,Cambio de Caldera,AVDA. LARRAZABAL 5140,0200965,Calefaccion y Refrigeracion,GER GOIM
2021,34592662,Reemplazo de cubierta de SUM,PERU 1357,0202569,Cubiertas / Impermeabilizaciones,INSP/SUP
2021,34594524,Provisión/ colocación placas cementicias,SOLER 3929,0200078,Albañileria / Pintura,INSP/SUP
2021,34594532,Instalar equipos purificadores en 2 aula,GRAL. GREGORIO ARAOZ DE LAMADRID 676,0200191,Calefaccion y Refrigeracion,INSP/SUP
2021,34594533,Recambio de Termotanque,WENCESLAO VILLAFAÑE 453,0200174,Sanitarias,INSP/SUP
2021,34594534,Instalar equipos purificadores 10 aulas,AVDA. DON PEDRO DE MENDOZA 1777,0200196,Calefaccion y Refrigeracion,INSP/SUP
2021,34594539,"Colocar pasadores,rep cerradura-Acceso x",AVDA. PIEDRA BUENA 3100 Y AVDA. EVA PERON,0200923,Carpinterías,INSP/SUP
2021,34594901,Cambio de campana cocina y adecuacion,GURRUCHAGA 739,0200441,Gas,INSP/SUP
2021,34596329,Bombas elevadoras,SANTO DOMINGO 4050,0202688,Sanitarias,INSP/SUP
2021,34598164,Colocar cambiador de bebes Bº discapac,BRUSELAS 721,0200817,Sanitarias,INSP/SUP
2021,34598165,Reponer cerradura en puerta patio PA x v,CAFAYATE 5115,0200946,Carpinterías,INSP/SUP
2021,34600119,Reparar puertas de cubiculos de baños,GRAL. URQUIZA 277,0200324,Sanitarias,GER GOIM
2021,34600121,Se solicita obra de gas,AVDA. JUJUY 150,0200318,Gas,INSP/SUP
2021,34600122,Se solicita reparar cielorraso bibliotec,GRAL. URQUIZA 227,0200304,Albañileria / Pintura,INSP/SUP
2021,34600123,Adecuación de instalaciónes de gas ET-2,SANCHEZ 1858,0200360,Gas,INSP/SUP
2021,34600124,Adecuación de instalaciónes de gas ET-2,ALEJANDRO MAGARIÑOS CERVANTES 1556,0200368,Gas,INSP/SUP
2021,34600125,Reemplazo y colocacion de piso de goma,MUÑIZ 2147,0200414,Otros Servicios,INSP/SUP
2021,34600127,Baño nivel inicial (dirección),CONDARCO 1129,0200618,Sanitarias,INSP/SUP
2021,34600131,Readecuacion instalacion de gas,DON BOSCO 4050,0200989,Otros Servicios,INSP/SUP
2021,34600132,Se solicita pintura en pasillo de aulas,RIOBAMBA 623,0200023,Albañileria / Pintura,INSP/SUP
2021,34600133,Se solicita obra de gas,REPÚBLICA BOLIVARIANA DE VENEZUELA 3259,0200332,Gas,INSP/SUP
2021,34600552,regularizar instalacion de gas,DR. RAMON CARRILLO 317,0200266,Gas,INSP/SUP
2021,34600553,Instalacion de 6 purificadores,AVDA. MANUEL MONTES DE OCA 807,0200237,Electricidad,INSP/SUP
2021,34600554,readecuación IFCI,AVDA. RUIZ HUIDOBRO 3853,0200518,Incendio,INSP/SUP
2021,34600555,cambio de cerraduras x robo,RUIZ HUIDOBRO 2643,0200507,Carpinterías,INSP/SUP
2021,34600556,Arreglo filtración baño del casero,JUAN AGUSTIN GARCIA 1511,0200668,Albañileria / Pintura,INSP/SUP
2021,34600557,readecuación IFCI,JOSE PASCUAL TAMBORINI 3948,0200720,Incendio,INSP/SUP
2021,34600558,instalación contra incendio,VALDENEGRO 3525,0200711,Incendio,INSP/SUP
2021,34600559,Cambio de persianas,CONDARCO 3984,0200742,Carpinterías,INSP/SUP
2021,34600560,readecuación instalación de gas,FRANCO 2390,0200759,Gas,INSP/SUP
2021,34600561,Arreglo Ascensor,TERRADA 3983,0200743,Medios de elevación,INSP/SUP
2021,34601332,Instalacion equipos purificadores,LUIS VIALE 1046,0200369,Electricidad,INSP/SUP
2021,34601333,Instalación de colector de agua,O'HIGGINS 3401,0200524,Sanitarias,INSP/SUP
2021,34601334,"Independizar inst eléctrica-Secret,direc",O'HIGGINS 3401,0200524,Electricidad,INSP/SUP
2021,34601335,Instalación 6 equipos de purificadores,NUEVA YORK 4713,0200785,Electricidad,INSP/SUP
2021,34601336,Instalación 9 equipos purificadores de a,AVDA. SALVADOR MARIA DEL CARRIL 4957,0200784,Electricidad,INSP/SUP
2021,34601337,reponer dispositivo de techo corredizo,AVDA. RIVADAVIA 9799,0200809,Carpinterías,INSP/SUP
2021,34601338,Reposición de 2 lanzas por Vandalismo,AVDA. INTENDENTE FRANCISCO RABANAL 1549,0200870,Incendio,INSP/SUP
2021,34602864,Adicional reja medianera Chilavert,CNEL. MARTINIANO CHILAVERT 2690,0200887,Albañileria / Pintura,INSP/SUP
2021,34602869,Puesta en normativa ascensor,CNEL. MARTINIANO CHILAVERT 2690,0200887,Medios de elevación,INSP/SUP
2021,34602870,Puesta en normativa ascensor,AVDA. LARRAZABAL 4051,0200948,Medios de elevación,INSP/SUP
2021,34602871,Instalacion purificador de aire,AVDA. LARRAZABAL 4051,0200948,Electricidad,INSP/SUP
2021,34603303,Cambio cerradura de cocina,FONROUGE 4358,0202643,Carpinterías,INSP/SUP
2021,34603304,Instalación 4 equipos purificadores aire,ARGERICH 2849,0200770,Electricidad,INSP/SUP
2021,34603305,Instalación 7 equipos purificadores aire,HELGUERA 3228,0200769,Electricidad,INSP/SUP
2021,34603306,Instalación 7 equipos purificadores aire,CARACAS 2057,0200589,Electricidad,INSP/SUP
2021,34603307,Instalación 6 equipos purificadores aire,PEDRO LOZANO 3056,0200797,Electricidad,INSP/SUP
2021,34603308,Instalacion de purificadores de aire,MERCEDES 4966,0200747,Electricidad,INSP/SUP
2021,34603309,Instalar purificador y boca de electric,LAVALLE 1681,0200025,Electricidad,INSP/SUP
2021,34603311,Prov 29 ventiladores de pared,AVDA. CASEROS 2152,0200240,Electricidad,INSP/SUP
2021,34603312,Tareas solic x Metrogas p Levant corte,CARACAS 2372,0200678,Gas,INSP/SUP
2021,34603313,Instalación Purificadores Aulas,PERU 946,0202144,Otros Servicios,INSP/SUP
2021,34603314,Colocacion de vidrios,TERRADA 3983,0200743,Carpinterías,INSP/SUP
2021,34603315,Instalacion 6 equipos purificadores,MENDEZ DE ANDES 1451,0200375,Electricidad,INSP/SUP
2021,34603316,Colocación de purificadores,ALEJANDRO MAGARIÑOS CERVANTES 2865,0200598,Calefaccion y Refrigeracion,INSP/SUP
2021,34603317,Instalacion 7 equipos purificadores,NICASIO OROÑO 1431,0200361,Electricidad,INSP/SUP
2021,34603318,Colocación de purificadores,JULIO S. DANTAS 3260,0200783,Calefaccion y Refrigeracion,INSP/SUP
2021,34603319,Cambio de vidrios en 2 aulas 1er piso,AVDA. SANTA FE 2778,0200096,Carpinterías,INSP/SUP
2021,34603380,Colocación de purificadores.,ALEJANDRO MAGARIÑOS CERVANTES 1556,0200368,Electricidad,INSP/SUP
2021,34603381,Colocación de purificadores.,SAN BLAS 2962,0200590,Electricidad,INSP/SUP
2021,34603382,Instalar 6 equipos purificadores,CNEL. PEDRO CALDERON DE LA BARCA 3073,0200773,Electricidad,INSP/SUP
2021,34603383,Reposicion de cerraduras x vandalismo.,AVDA. LARRAZABAL 5130,0200965,Carpinterías,INSP/SUP
2021,34603384,"Adecuaciones gas, extracción y ventilaci",ALEJANDRO MAGARIÑOS CERVANTES 5068,0200832,Gas,INSP/SUP
2021,34603385,Reponer cerradura del patio x vandalismo,SUMACA DE LA SANTISIMA TRINIDAD 5088,0200960,Carpinterías,INSP/SUP
2021,34603386,colocar reja de malla soldada 5 x 5 PA,JOSE CUBAS 2410,0200766,Carpinterías,INSP/SUP
2021,34603387,"Prov, coloc techo patio jardin",MANUEL GARCIA 370,0200280,Carpinterías,INSP/SUP
2021,34603388,Adecuación de instalación de gas,JOSE ANTONIO CABRERA 3430,0200085,Gas,INSP/SUP
2021,34603389,Adecuación de instalación de gas,LAPRIDA 1235,0200076,Gas,INSP/SUP
2021,34603390,reparación de fisuras en fachada y pintu,LAPRIDA 1235,0200076,Albañileria / Pintura,INSP/SUP
2021,34603391,Adecuación de instalación de gas,LARREA 854,0200017,Gas,INSP/SUP
2021,34603392,Reparación y pintura de fachada,JOSE ANTONIO CABRERA 3430,0200085,Albañileria / Pintura,INSP/SUP
2021,34603393,reparación de la cañería de bajada,AVDA. REGIMIENTO DE PATRICIOS 1933,0200214,Sanitarias,INSP/SUP
2021,34603394,Reponer cerraduras x vandalismo.,SOLDADO DE LA FRONTERA 5155,0200964,Carpinterías,INSP/SUP
2021,34603684,Reponer 10 extintores,AVDA. CRISOLOGO LARRALDE 5934,0200750,Incendio,INSP/SUP
2021,34603691,Instalar 6 purificadores,CARLOS BERG 3460,0200852,Electricidad,INSP/SUP
2021,34603692,Ampliar sist de detección de incendio,AVDA. CRISOLOGO LARRALDE 5085,0202188,Incendio,INSP/SUP
2021,34604804,Coloc y provisión de purificadores,AVDA. INDEPENDENCIA 668,0200141,Calefaccion y Refrigeracion,INSP/SUP
2021,34604930,Pintura sobre membrana geotextil,GUEMES 3859,0200101,Cubiertas / Impermeabilizaciones,INSP/SUP
2021,34604993,Restablecimiento de Gas,JUAN CARLOS GOMEZ 253,0200253,Gas,INSP/SUP
2021,34604994,Instalacion de purificador de aire-Aulas,AVDA. JUJUY 150,0200318,Calefaccion y Refrigeracion,INSP/SUP
2021,34604995,Restablecimiento de Gas,AVDA. DIAZ VELEZ 4659,0200379,Gas,INSP/SUP
2021,34604996,reacondicionamiento de tablero para bomb,AVDA. DEL LIBERTADOR 4777,0200444,Incendio,INSP/SUP
2021,34604997,cambio parcial de membrana,PICO 2689,0200509,Cubiertas / Impermeabilizaciones,INSP/SUP
2021,34604998,reparación pared sala jardín,FRANCO 2390,0200759,Albañileria / Pintura,INSP/SUP
2021,34604999,Fijacion de placas de cielorraso,AVDA. INTENDENTE FRANCISCO RABANAL 1549,0200870,Albañileria / Pintura,INSP/SUP
2021,34605320,Reparar ascensor,AVDA. CRISOLOGO LARRALDE 5085,0202188,Medios de elevación,INSP/SUP
2021,34605321,Prov e instalacion de cerradura x vandal,PERGAMINO 3045,0202180,Carpinterías,INSP/SUP
2021,34605322,cerradura baño discapacitado,POLA Y JOSE BARROS PAZOS 5250,0202178,Carpinterías,INSP/SUP
2021,34605323,Prov e instalacion de cerraduras x vanda,JOSE BARROS PAZOS 3620,0202583,Carpinterías,INSP/SUP
2021,34605324,Reparar ascensores,AVDA. CRISOLOGO LARRALDE 5085,0202188,Medios de elevación,INSP/SUP
2021,34606671,Cornisas y molduras-Patio lateral izq En,LA RIOJA 1042,0200325,Albañileria / Pintura,INSP/SUP
2021,34606672,Obra reparacion cielorraso-Escalera,RAUL SCALABRINI ORTIZ 2760,0200475,Albañileria / Pintura,INSP/SUP
2021,34606673,Reemplazo de manguera y baterias,AVDA. CRISOLOGO LARRALDE 5085,0202188,Incendio,INSP/SUP
2021,34606674,Reemplazo de manguera de incendio,AVDA. CRISOLOGO LARRALDE 5085,0202188,Incendio,INSP/SUP
2021,34606675,Reemplazo de manguera de incendio,AVDA. CRISOLOGO LARRALDE 5085,0202188,Incendio,INSP/SUP
2021,34606676,cerradura salida calle,AVDA. GRAL F DE LA CRUZ Y AVDA. ESCALADA,0202656,Carpinterías,INSP/SUP
2021,34606677,provision de agua para sector conseciona,AVDA. CORDOBA 2016,0200031,Sanitarias,INSP/SUP
2021,34606678,Provisión y colocacion de 4 ventiladores,GUEMES 3859,0200101,Electricidad,INSP/SUP
2021,34606679,reacondicionamiento sistema seguridad,AVDA. INDEPENDENCIA 569,0202145,Gas,INSP/SUP
2021,34606680,instalar/prolongar la cañeria electrica,AVDA. MANUEL MONTES DE OCA 439,0200226,Electricidad,INSP/SUP
2021,34606681,Reandicionamiento electrico de tablero -,AVDA. RIVADAVIA 6065,0200356,Electricidad,INSP/SUP
2021,34606682,Puesta en norma de inst de gas,DR. LUIS BELAUSTEGUI 3751,0200594,Gas,INSP/SUP
2021,34606683,Provision y colocación de termotanque,BAHIA BLANCA 2535,0200789,Gas,INSP/SUP
2021,34606684,provision y colocación de 5 ventiladores,CAMARONES 4351,0200814,Electricidad,INSP/SUP
2021,34606685,provision y colocación de 5 ventiladore,LASCANO 4044,0200811,Electricidad,INSP/SUP
2021,34606690,Reparar baño vandalizado,LACARRA 1151 Y AVDA. FRANCISCO BILBAO,0201864,Albañileria / Pintura,INSP/SUP
2021,34606692,Puesta en norma de inst de gas,MARTINEZ CASTRO 3061,0200863,Gas,INSP/SUP
2021,34606693,Cambio disyuntor de mayor amp,DR. ANTONIO BERMEJO 6675,0202391,Electricidad,INSP/SUP
2021,34606791,Cambio de cerradura x vandalismo,AVDA. LARRAZABAL 4520,0200950,Carpinterías,INSP/SUP
2021,34606792,Nueva inst eléct- SUM y S Música,O'HIGGINS 3050,0200503,Electricidad,INSP/SUP
2021,34607611,Coloca bomba robadora de agua,SUMACA DE LA SANTISIMA TRINIDAD 5088,0200960,Sanitarias,INSP/SUP
2021,34620294,Colocar 6 ventanas metálicas-Frente,LA PAMPA 3855,0200512,Carpinterías,INSP/SUP
2021,34620329,Proveer y colocar 6 Extintores,BOLIVIA 5842,0202735,Incendio,INSP/SUP
2021,34620361,Proveer y colocar cocina-Casa casero,GRAL. JOSE GERVASIO DE ARTIGAS 5645,0200751,Gas,INSP/SUP
2021,34620923,Colocacion chapas sobre semicubierto,VIRGILIO 1980,0200830,Cubiertas / Impermeabilizaciones,INSP/SUP
2021,34620924,Provision agua pileta Sala Profesores,VIRGILIO 1980,0200830,Sanitarias,INSP/SUP
2021,34620925,Provisión: rejas de protección y cocina,MEDEYROS 3555,0200756,Gas,INSP/SUP
2021,34620926,"Adecuacion instalacion de gas, cambio ar",AVDA. JORGE NEWBERY 3664,0200667,Gas,INSP/SUP
2021,34620928,Cambio artefactos de luz de LED,TEODORO GARCIA 3871,0200684,Electricidad,INSP/SUP
2021,34620929,Remoción de panal de abejas casa vecino,AVDA. CONGRESO 3045,0200510,Saneamiento,INSP/SUP
2021,34620930,"Reparación de guardaganados prim,jardin",CONDE 223,0200452,Albañileria / Pintura,INSP/SUP
